Province/State,Country/Region,Lat,Long_,Total Cases,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio,Recovery rate,Death rate,hover_name,New Cases,New Recovered,New Deaths
Indonesia,Indonesia,-0.7893,113.9213,27549,1663,7935,17951,10.071890646694825,6.036516751969218,0.28803223347489926,0.06036516751969218,Indonesia,609,298,22
Iran,Iran,32.427908,53.68804599999999,157562,7942,123077,26543,187.589546946873,5.040555463880884,0.7811337759104352,0.05040555463880885,Iran,3117,2073,64
Iraq,Iraq,33.223191,43.679291,7387,235,3508,3644,18.365341411000703,3.181264383376201,0.4748883173142006,0.03181264383376201,Iraq,519,233,20
Ireland,Ireland,53.1424,-7.6921,25066,1658,22089,1319,507.63539036444604,6.614537620681402,0.8812335434453044,0.06614537620681402,Ireland,4,0,8
Israel,Israel,31.046051,34.851612,17285,290,14940,2055,199.69866701573017,1.6777552791437662,0.8643332369106161,0.016777552791437663,Israel,116,62,5
Jamaica,Jamaica,18.1096,-77.2975,590,9,356,225,19.92461740513265,1.5254237288135593,0.6033898305084746,0.015254237288135594,Jamaica,2,34,0
Jordan,Jordan,31.24,36.51,755,9,549,197,7.399682842732727,1.1920529801324504,0.7271523178807947,0.011920529801324504,Jordan,9,14,0
Kazakhstan,Kazakhstan,48.0196,66.9237,11571,44,5941,5586,61.62422409850673,0.3802609973208884,0.513438769337136,0.0038026099732088843,Kazakhstan,263,354,3
Kenya,Kenya,-0.0236,37.9062,2093,71,499,1523,3.8924110073589437,3.3922599139990446,0.2384137601528906,0.03392259913999045,Kenya,72,17,2
South Korea,South Korea,35.90775700000001,127.766922,11590,273,10467,850,22.606172600799976,2.355478861087144,0.9031061259706644,0.02355478861087144,South Korea,49,21,1
Kosovo,Kosovo,42.602636,20.902977,1064,30,829,205,58.77264597324519,2.819548872180451,0.7791353383458647,0.02819548872180451,Kosovo,0,0,0
Kuwait,Kuwait,29.31166,47.481766,28649,226,14281,14142,670.8483167207696,0.7888582498516528,0.49848162239519705,0.007888582498516528,Kuwait,887,1382,6
Kyrgyzstan,Kyrgyzstan,41.20438,74.766098,1845,17,1219,609,28.279368277231608,0.9214092140921408,0.6607046070460705,0.00921409214092141,Kyrgyzstan,28,38,1
Laos,Laos,19.85627,102.495496,19,0,16,3,0.261148426319583,0.0,0.8421052631578947,0.0,Laos,0,0,0
Latvia,Latvia,56.8796,24.6032,1071,24,760,287,56.780768973842676,2.2408963585434174,0.7096171802054155,0.022408963585434174,Latvia,5,15,0
Lebanon,Lebanon,33.8547,35.8623,1242,27,719,496,18.19662374978793,2.1739130434782608,0.5789049919484702,0.021739130434782608,Lebanon,9,4,0
Lesotho,Lesotho,-29.609988,28.233608,2,0,1,1,0.09335969811208017,0.0,0.5,0.0,Lesotho,0,0,0
Liberia,Liberia,6.4280550000000005,-9.429499,311,28,167,116,6.149068040525324,9.003215434083602,0.5369774919614148,0.09003215434083602,Liberia,15,8,1
Libya,Libya,26.3351,17.228331,182,5,52,125,2.648703219644297,2.7472527472527477,0.2857142857142857,0.027472527472527472,Libya,14,0,0
Liechtenstein,Liechtenstein,47.14,9.55,82,1,55,26,215.0142905839473,1.2195121951219512,0.6707317073170732,0.012195121951219513,Liechtenstein,0,0,0
Lithuania,Lithuania,55.1694,23.8813,1682,71,1249,362,61.78619405493388,4.2211652794292505,0.7425683709869203,0.04221165279429251,Lithuania,4,13,1
Luxembourg,Luxembourg,49.8153,6.1296,4020,110,3848,62,642.1971449384641,2.736318407960199,0.9572139303482587,0.02736318407960199,Luxembourg,1,3,0
MS Zaandam,MS Zaandam,,,9,2,0,7,,22.222222222222218,0.0,0.2222222222222222,MS Zaandam,0,0,0
Madagascar,Madagascar,-18.766947,46.869107,845,6,185,654,3.05153089526969,0.7100591715976331,0.21893491124260356,0.007100591715976331,Madagascar,19,11,0
Malawi,Malawi,-13.254307999999998,34.301525,358,4,42,312,1.8714105704901032,1.11731843575419,0.11731843575418995,0.0111731843575419,Malawi,22,0,0
Malaysia,Malaysia,4.210483999999999,101.975766,7877,115,6470,1292,24.33726900681388,1.4599466802082008,0.8213786974736574,0.01459946680208201,Malaysia,20,66,0
Maldives,Maldives,3.2028,73.2207,1841,7,608,1226,340.5840804229829,0.3802281368821293,0.3302552960347637,0.0038022813688212928,Maldives,12,120,1
Mali,Mali,17.570692,-3.996166000000001,1351,78,769,504,6.671330178302781,5.773501110288675,0.5692079940784603,0.05773501110288675,Mali,36,25,0
Malta,Malta,35.9375,14.3754,620,9,554,57,140.4179472254999,1.4516129032258065,0.8935483870967742,0.014516129032258065,Malta,1,17,0
Mauritania,Mauritania,21.0079,-10.9408,668,31,55,582,14.366641861985608,4.640718562874252,0.08233532934131736,0.04640718562874251,Mauritania,80,28,8
Mauritius,Mauritius,-20.348404,57.552152,335,10,322,3,26.341303084605908,2.985074626865672,0.9611940298507463,0.029850746268656716,Mauritius,0,0,0
Moldova,Moldova,47.4116,28.3699,8548,307,4738,3503,211.90080325476458,3.5914833879270005,0.5542817033224146,0.035914833879270004,Moldova,188,116,2
Monaco,Monaco,43.7333,7.4167,99,4,90,5,252.26786260320046,4.040404040404041,0.9090909090909091,0.04040404040404041,Monaco,0,0,0
Mongolia,Mongolia,46.8625,103.8467,185,0,44,141,5.643182486489916,0.0,0.23783783783783785,0.0,Mongolia,0,0,0
Montenegro,Montenegro,42.708678000000006,19.37439,324,9,315,0,51.58726367778977,2.7777777777777777,0.9722222222222222,0.027777777777777776,Montenegro,0,0,0
Morocco,Morocco,31.7917,-7.0926,7866,206,6410,1250,21.310975575064454,2.6188660055936945,0.8148995677599796,0.026188660055936945,Morocco,33,517,1
Mozambique,Mozambique,-18.665695,35.529562,307,2,98,207,0.9822291707026314,0.6514657980456026,0.31921824104234525,0.006514657980456026,Mozambique,53,1,0
Namibia,Namibia,-22.9576,18.4904,25,0,16,9,0.983897145753736,0.0,0.64,0.0,Namibia,0,0,0
Nepal,Nepal,28.1667,84.25,2099,8,266,1825,7.203946293636558,0.3811338732729872,0.12672701286326823,0.003811338732729871,Nepal,288,45,0
Netherlands,Netherlands,52.1326,5.2913,46647,5967,0,40680,272.2342908523454,12.791819409608335,0.0,0.12791819409608335,Netherlands,0,0,0
New Zealand,New Zealand,-40.9006,174.886,1504,22,1481,1,31.188870384321948,1.4627659574468086,0.9847074468085106,0.014627659574468085,New Zealand,0,0,0
Nicaragua,Nicaragua,12.865416,-85.207229,1118,46,370,702,16.876607844090337,4.114490161001789,0.33094812164579607,0.04114490161001789,Nicaragua,359,0,11
Niger,Niger,17.607789,8.081666,960,65,848,47,3.965854652418453,6.770833333333332,0.8833333333333333,0.06770833333333333,Niger,2,4,0
Nigeria,Nigeria,9.082,8.6753,10819,314,3240,7265,5.248385405953103,2.902301506608744,0.2994731490895646,0.02902301506608744,Nigeria,241,118,15
North Macedonia,North Macedonia,41.6086,21.7453,2391,141,1595,655,114.76542925438471,5.89711417816813,0.6670849017147636,0.05897114178168131,North Macedonia,76,26,1
Norway,Norway,60.472,8.4689,8455,237,7727,491,155.96057139673897,2.80307510348906,0.9138971023063276,0.028030751034890597,Norway,9,0,1
Oman,Oman,21.512583,55.92325500000001,12799,59,2812,9928,250.63535151025474,0.4609735135557466,0.21970466442690836,0.004609735135557466,Oman,576,130,9
Pakistan,Pakistan,30.3753,69.3451,76398,1621,27110,47667,34.58608076348291,2.121783292756355,0.35485222126233673,0.02121783292756355,Pakistan,3938,1027,78
Panama,Panama,8.538,-80.7821,14095,352,9514,4229,326.66878033766824,2.4973394820858457,0.6749911316069528,0.02497339482085846,Panama,258,0,8
Papua New Guinea,Papua New Guinea,-6.314993,143.95555,8,0,8,0,0.08941517668383027,0.0,1.0,0.0,Papua New Guinea,0,0,0
Paraguay,Paraguay,-23.4425,-58.4438,1013,11,498,504,14.202534023691454,1.0858835143139192,0.491609081934847,0.01085883514313919,Paraguay,18,10,0
Philippines,Philippines,12.879721,121.774017,18997,966,4063,13968,17.336021084295705,5.08501342317208,0.2138758751381797,0.0508501342317208,Philippines,359,84,6
Poland,Poland,51.9194,19.1451,24395,1092,11726,11577,64.45756495199504,4.476327116212339,0.48067226890756304,0.044763271162123384,Poland,230,277,18
Portugal,Portugal,39.3999,-8.2245,32895,1436,19869,11590,322.6041505360505,4.3654050767593855,0.6040127678978569,0.043654050767593856,Portugal,195,317,12
Qatar,Qatar,25.3548,51.1839,60259,43,36036,24180,2091.556579869909,0.07135863522461375,0.5980185532451584,0.0007135863522461375,Qatar,1826,2599,3
Romania,Romania,45.9432,24.9668,19517,1288,13526,4703,101.45193168282957,6.599374903929907,0.6930368396782293,0.06599374903929907,Romania,119,100,12
Rwanda,Rwanda,-1.9403,29.8739,384,2,269,113,2.964745241525982,0.5208333333333334,0.7005208333333334,0.005208333333333333,Rwanda,7,7,1
Saint Kitts and Nevis,Saint Kitts and Nevis,17.357822,-62.782998,15,0,15,0,28.19972928259889,0.0,1.0,0.0,Saint Kitts and Nevis,0,0,0
Saint Lucia,Saint Lucia,13.9094,-60.9789,18,0,18,0,9.802373263482348,0.0,1.0,0.0,Saint Lucia,0,0,0
St. Vincent & Grenadines,St. Vincent & Grenadines,12.9843,-61.2872,26,0,15,11,23.43461292328769,0.0,0.5769230769230769,0.0,St. Vincent & Grenadines,0,0,0
San Marino,San Marino,43.9424,12.4578,672,42,384,246,1980.081324768696,6.25,0.5714285714285714,0.0625,San Marino,1,25,0
Sao Tome and Principe,Sao Tome and Principe,0.18636,6.613081,484,12,68,404,220.84221188988917,2.479338842975207,0.14049586776859505,0.024793388429752067,Sao Tome and Principe,0,0,0
Saudi Arabia,Saudi Arabia,23.885942,45.079162,89011,549,65790,22672,255.6768542833808,0.6167777016323825,0.7391221309725764,0.006167777016323825,Saudi Arabia,1869,1484,24
Senegal,Senegal,14.4974,-14.4524,3836,43,1954,1839,22.90979477338952,1.1209593326381648,0.5093847758081335,0.011209593326381648,Senegal,97,96,1
Serbia,Serbia,44.0165,21.0059,11454,245,6766,4443,131.09207919545582,2.13899074559106,0.5907106687620045,0.0213899074559106,Serbia,24,40,1
Seychelles,Seychelles,-4.6796,55.492,11,0,11,0,11.185682326621924,0.0,1.0,0.0,Seychelles,0,0,0
Sierra Leone,Sierra Leone,8.460555000000001,-11.779889,896,46,480,370,11.232313963232977,5.133928571428571,0.5357142857142857,0.05133928571428571,Sierra Leone,31,5,0
Singapore,Singapore,1.2833,103.8333,35836,24,23175,12637,612.5452815330657,0.06697176024109834,0.6466960598281059,0.0006697176024109834,Singapore,544,709,0
Slovakia,Slovakia,48.669,19.699,1522,28,1372,122,27.87728062072923,1.8396846254927728,0.9014454664914586,0.018396846254927726,Slovakia,0,4,0
Slovenia,Slovenia,46.1512,14.9955,1475,109,1358,8,70.94989157894534,7.389830508474576,0.920677966101695,0.07389830508474576,Slovenia,2,0,0
Somalia,Somalia,5.152149,46.199616,2089,79,361,1649,13.143970393914534,3.7817137386309234,0.17280995691718526,0.03781713738630924,Somalia,66,0,0
South Africa,South Africa,-30.5595,22.9375,35812,755,18313,16744,60.382382413100004,2.108231877582933,0.5113649056182286,0.02108231877582933,South Africa,1455,1022,50
South Sudan,South Sudan,6.877000000000002,31.307,994,10,6,978,8.879971991460573,1.0060362173038229,0.006036217303822937,0.01006036217303823,South Sudan,0,0,0
Sri Lanka,Sri Lanka,7.873054,80.77179699999998,1683,11,823,849,7.859619628034045,0.6535947712418301,0.489007724301842,0.006535947712418301,Sri Lanka,40,12,0
Sudan,Sudan,12.8628,30.2176,5310,307,1625,3378,12.109665955890849,5.781544256120527,0.3060263653483992,0.05781544256120527,Sudan,137,103,9
Suriname,Suriname,3.9193,-56.0278,54,1,9,44,9.205058008911859,1.851851851851852,0.16666666666666666,0.018518518518518517,Suriname,10,0,0
Sweden,Sweden,60.128161,18.643501,38589,4468,0,34121,382.09692383706937,11.578429086008965,0.0,0.11578429086008966,Sweden,775,0,65
Switzerland,Switzerland,46.8182,8.2275,30874,1920,28500,454,356.73440468429686,6.218824901211375,0.9231068212735635,0.062188249012113755,Switzerland,3,0,0
Syria,Syria,34.802075,38.99681500000001,123,6,50,67,0.7028307565824529,4.878048780487805,0.4065040650406504,0.04878048780487805,Syria,0,4,1
Taiwan,Taiwan,23.7,121.0,443,7,427,9,1.8600335267894164,1.580135440180587,0.963882618510158,0.01580135440180587,Taiwan,0,0,0
Tajikistan,Tajikistan,38.861034,71.276093,4100,47,2217,1836,42.98756443154398,1.146341463414634,0.5407317073170732,0.011463414634146341,Tajikistan,87,128,0
Tanzania,Tanzania,-6.369028,34.888822,509,21,183,305,0.852107987092757,4.12573673870334,0.35952848722986247,0.0412573673870334,Tanzania,0,0,0
Thailand,Thailand,15.870032,100.992541,3083,58,2966,59,4.416906836274362,1.8812844631852093,0.9620499513460915,0.018812844631852094,Thailand,1,1,1
Timor-Leste,Timor-Leste,-8.874217,125.727539,24,0,24,0,1.8203303596214317,0.0,1.0,0.0,Timor-Leste,0,0,0
Togo,Togo,8.6195,0.8248,445,13,230,202,5.375216050467602,2.9213483146067416,0.5168539325842697,0.029213483146067417,Togo,2,15,0
Trinidad and Tobago,Trinidad and Tobago,10.6918,-61.2225,117,8,108,1,8.360182380594088,6.837606837606838,0.9230769230769231,0.06837606837606838,Trinidad and Tobago,0,0,0
Tunisia,Tunisia,33.886917,9.537499,1086,48,965,73,9.188891628445898,4.419889502762431,0.8885819521178637,0.04419889502762431,Tunisia,2,1,0
Turkey,Turkey,38.9637,35.2433,165555,4585,129921,31049,196.29693081617802,2.7694723807798014,0.7847603515448038,0.027694723807798013,Turkey,786,974,22
Uganda,Uganda,1.373333,32.290275,489,0,82,407,1.0690627664458583,0.0,0.16768916155419222,0.0,Uganda,32,10,0
United Arab Emirates,United Arab Emirates,23.424076,53.847818,35788,269,18726,16793,361.84583030008895,0.7516485972951827,0.5232480160947803,0.0075164859729518274,United Arab Emirates,596,388,3
United Kingdom,United Kingdom,55.3781,-3.4360000000000004,277985,39369,0,238616,409.48794099001617,14.1622749428926,0.0,0.14162274942892603,United Kingdom,0,0,0
Uruguay,Uruguay,-32.5228,-55.7658,826,23,691,112,23.778494970963465,2.7845036319612597,0.8365617433414043,0.02784503631961259,Uruguay,1,2,0
Uzbekistan,Uzbekistan,41.377491,64.585262,3760,15,2908,837,11.234209698296036,0.398936170212766,0.7734042553191489,0.003989361702127659,Uzbekistan,58,49,0
Venezuela,Venezuela,6.4238,-66.5897,1819,18,334,1467,6.396833753675763,0.9895547003848268,0.18361737218251786,0.009895547003848268,Venezuela,157,32,1
Vietnam,Vietnam,14.058324,108.277199,328,0,298,30,0.33696812701701234,0.0,0.9085365853658537,0.0,Vietnam,0,5,0
West Bank and Gaza,West Bank and Gaza,31.9522,35.2332,451,3,372,76,8.84068266536193,0.6651884700665188,0.8248337028824834,0.0066518847006651885,West Bank and Gaza,2,0,0
Western Sahara,Western Sahara,24.2155,-12.8858,9,1,6,2,1.5067048365225253,11.111111111111109,0.6666666666666666,0.1111111111111111,Western Sahara,0,0,0
Yemen,Yemen,15.552727,48.516388,399,87,15,297,1.3377604374818617,21.804511278195488,0.03759398496240601,0.21804511278195488,Yemen,45,1,3
Zambia,Zambia,-13.133897,27.849332,1089,7,912,170,5.923643420382424,0.6427915518824611,0.837465564738292,0.006427915518824609,Zambia,0,0,0
Zimbabwe,Zimbabwe,-19.015438,29.154857,206,4,29,173,1.385998868190633,1.9417475728155342,0.1407766990291262,0.019417475728155338,Zimbabwe,3,0,0
Andaman and Nicobar Islands,India,11.7401,92.6586,33,0,33,0,,,1.0,0.0,"Andaman and Nicobar Islands, India",9245,4549,207
Andhra Pradesh,India,15.9129,79.74,3898,64,2421,1413,,,0.62108773730118,0.016418676244227808,"Andhra Pradesh, India",0,0,0
Arunachal Pradesh,India,28.218000000000004,94.7278,22,0,1,21,,,0.045454545454545456,0.0,"Arunachal Pradesh, India",0,0,0
Assam,India,26.2006,92.9376,1513,4,324,1185,,,0.21414408460013218,0.0026437541308658294,"Assam, India",0,0,0
Bihar,India,25.0961,85.3131,4155,24,1946,2185,,,0.4683513838748496,0.005776173285198556,"Bihar, India",0,0,0
Chandigarh,India,30.7333,76.7794,301,5,214,82,,,0.7109634551495017,0.016611295681063124,"Chandigarh, India",0,0,0
Chhattisgarh,India,21.2787,81.8661,564,1,130,433,,,0.23049645390070922,0.0017730496453900709,"Chhattisgarh, India",0,0,0
Dadar Nagar Haveli,India,20.1809,73.0169,4,0,1,3,,,0.25,0.0,"Dadar Nagar Haveli, India",0,0,0
Delhi,India,28.7041,77.1025,22132,556,9243,12333,,,0.41763058015543103,0.025121995300921744,"Delhi, India",0,0,0
Goa,India,15.2993,74.124,79,0,57,22,,,0.7215189873417721,0.0,"Goa, India",0,0,0
Gujarat,India,22.2587,71.1924,17617,1092,11894,4631,,,0.6751433274677868,0.061985582108190954,"Gujarat, India",0,0,0
Haryana,India,29.0588,76.0856,2652,23,1069,1560,,,0.4030920060331825,0.008672699849170438,"Haryana, India",0,0,0
Himachal Pradesh,India,31.1048,77.1734,345,5,140,200,,,0.4057971014492754,0.014492753623188406,"Himachal Pradesh, India",0,0,0
Jammu and Kashmir,India,33.7782,76.5762,2718,33,953,1732,,,0.35062545989698307,0.012141280353200883,"Jammu and Kashmir, India",0,0,0
Jharkhand,India,23.6102,85.2799,712,5,320,387,,,0.449438202247191,0.007022471910112359,"Jharkhand, India",0,0,0
Karnataka,India,15.3173,75.7139,3796,52,1403,2341,,,0.3695995785036881,0.0136986301369863,"Karnataka, India",0,0,0
Kerala,India,10.8505,76.2711,1412,11,627,774,,,0.4440509915014164,0.007790368271954674,"Kerala, India",0,0,0
Ladakh,India,34.2996,78.2932,81,1,47,33,,,0.5802469135802469,0.012345679012345678,"Ladakh, India",0,0,0
Madhya Pradesh,India,22.9734,78.6569,8420,364,5221,2835,,,0.6200712589073634,0.04323040380047506,"Madhya Pradesh, India",0,0,0
Maharashtra,India,19.7515,75.7139,72300,2465,31333,38502,,,0.43337482710926695,0.034094052558782846,"Maharashtra, India",0,0,0
Manipur,India,24.6637,93.9063,89,0,14,75,,,0.15730337078651685,0.0,"Manipur, India",0,0,0
Meghalaya,India,25.467,91.3662,27,1,12,14,,,0.4444444444444444,0.037037037037037035,"Meghalaya, India",0,0,0
Mizoram,India,23.1645,92.9376,13,0,1,12,,,0.07692307692307693,0.0,"Mizoram, India",0,0,0
Nagaland,India,26.1584,94.5624,49,0,0,49,,,0.0,0.0,"Nagaland, India",0,0,0
Odisha,India,20.9517,85.0985,2245,7,1325,913,,,0.5902004454342984,0.0031180400890868597,"Odisha, India",0,0,0
Puducherry,India,11.9416,79.8083,82,0,25,57,,,0.3048780487804878,0.0,"Puducherry, India",0,0,0
Punjab,India,31.1471,75.3412,2342,46,2017,279,,,0.8612297181895816,0.01964133219470538,"Punjab, India",0,0,0
Rajasthan,India,27.0238,74.2179,9373,203,6435,2735,,,0.6865464632454924,0.021657953696788648,"Rajasthan, India",0,0,0
Sikkim,India,27.533,88.5122,1,0,0,1,,,0.0,0.0,"Sikkim, India",0,0,0
Tamil Nadu,India,11.1271,78.6569,24586,197,13706,10683,,,0.5574717318799317,0.008012690148865208,"Tamil Nadu, India",0,0,0
Telengana,India,18.1124,79.0193,2891,92,1526,1273,,,0.5278450363196125,0.031822898650985816,"Telengana, India",0,0,0
Tripura,India,23.9408,91.9882,468,0,173,295,,,0.3696581196581197,0.0,"Tripura, India",0,0,0
Uttarakhand,India,30.0668,79.0193,1043,7,252,784,,,0.24161073825503357,0.006711409395973154,"Uttarakhand, India",0,0,0
Uttar Pradesh,India,26.8467,80.9462,8361,222,5030,3109,,,0.6016026791053701,0.026551847865087908,"Uttar Pradesh, India",0,0,0
West Bengal,India,22.9868,87.855,6168,335,2410,3423,,,0.39072632944228275,0.05431258106355383,"West Bengal, India",0,0,0
Cases being reassigned to states,India,,,7123,0,0,7123,,,0.0,0.0,"Cases being reassigned to states, India",0,0,0
Alabama,United States,32.3182,-86.9023,18766,653,9355,8758,,,0.4985079398912928,0.03479697324949377,"Alabama, United States",20801,5637,1031
Alaska,United States,61.3707,-152.4044,486,10,371,105,,,0.7633744855967078,0.0205761316872428,"Alaska, United States",0,0,0
American Samoa,United States,-14.271,-170.132,0,0,0,0,,,,,"American Samoa, United States",0,0,0
Arizona,United States,33.7298,-111.4312,21264,943,4967,15354,,,0.2335872836719338,0.044347253574115876,"Arizona, United States",0,0,0
Arkansas,United States,34.9697,-92.3731,7818,136,5401,2281,,,0.690841647480174,0.017395753389613713,"Arkansas, United States",0,0,0
California,United States,36.1162,-119.6816,117215,4305,0,112910,,,0.0,0.036727381307853094,"California, United States",0,0,0
Colorado,United States,39.0598,-105.3111,26774,1474,3954,21346,,,0.14768058564278777,0.05505341002465078,"Colorado, United States",0,0,0
Connecticut,United States,41.5978,-72.7554,42979,3972,7511,31496,,,0.17475976639754298,0.09241722701784592,"Connecticut, United States",0,0,0
Delaware,United States,39.3185,-75.5071,9685,373,5442,3870,,,0.5618998451213216,0.03851316468766133,"Delaware, United States",0,0,0
Diamond Princess,United States,,,49,0,0,49,,,0.0,0.0,"Diamond Princess, United States",0,0,0
District of Columbia,United States,38.8974,-77.0268,8886,470,1137,7279,,,0.12795408507765024,0.052892189961737564,"District of Columbia, United States",0,0,0
Florida,United States,27.7663,-81.6868,57447,2530,0,54917,,,0.0,0.04404059393876095,"Florida, United States",0,0,0
Georgia,United States,33.0406,-83.6431,48207,2102,0,46105,,,0.0,0.04360362602941482,"Georgia, United States",0,0,0
Grand Princess,United States,,,103,3,0,100,,,0.0,0.02912621359223301,"Grand Princess, United States",0,0,0
Guam,United States,13.4443,144.7937,175,5,148,22,,,0.8457142857142858,0.02857142857142857,"Guam, United States",0,0,0
Hawaii,United States,21.0943,-157.4983,653,17,608,28,,,0.9310872894333844,0.026033690658499236,"Hawaii, United States",0,0,0
Idaho,United States,44.2405,-114.4788,2933,83,2266,584,,,0.7725877940675077,0.028298670303443574,"Idaho, United States",0,0,0
Illinois,United States,40.3495,-88.9861,122848,5525,0,117323,,,0.0,0.044974277155509244,"Illinois, United States",0,0,0
Indiana,United States,39.8494,-86.2583,35237,2197,22623,10417,,,0.6420240088543293,0.062349235178931234,"Indiana, United States",0,0,0
Iowa,United States,42.0115,-93.2105,20019,561,11742,7716,,,0.5865427843548628,0.028023377791098456,"Iowa, United States",0,0,0
Kansas,United States,38.5266,-96.7265,9965,222,555,9188,,,0.05569493226292022,0.02227797290516809,"Kansas, United States",0,0,0
Kentucky,United States,37.6681,-84.6701,10185,442,3275,6468,,,0.32155130093274426,0.04339715267550319,"Kentucky, United States",0,0,0
Louisiana,United States,31.1695,-91.8678,40746,2835,31728,6183,,,0.7786776616109556,0.06957738182889119,"Louisiana, United States",0,0,0
Maine,United States,44.6939,-69.3819,2377,94,1646,637,,,0.6924694993689524,0.03954564577198149,"Maine, United States",0,0,0
Maryland,United States,39.0639,-76.8021,54175,2597,3855,47723,,,0.07115828334102446,0.04793724042455007,"Maryland, United States",0,0,0
Massachusetts,United States,42.2302,-71.5301,101163,7085,0,94078,,,0.0,0.07003548728289988,"Massachusetts, United States",0,0,0
Michigan,United States,43.3266,-84.5361,57731,5553,38099,14079,,,0.6599400668618247,0.09618749025653461,"Michigan, United States",0,0,0
Minnesota,United States,45.6945,-93.9002,25508,1082,20381,4045,,,0.7990042339658147,0.042418064920809156,"Minnesota, United States",0,0,0
Mississippi,United States,32.7416,-89.6787,16041,767,11203,4071,,,0.6983978554952933,0.047814974128794964,"Mississippi, United States",0,0,0
Missouri,United States,38.4561,-92.2884,14015,786,0,13229,,,0.0,0.05608276846236176,"Missouri, United States",0,0,0
Montana,United States,46.9219,-110.4544,523,17,462,44,,,0.8833652007648184,0.032504780114722756,"Montana, United States",0,0,0
Nebraska,United States,41.1254,-98.2681,14616,170,0,14446,,,0.0,0.011631089217296114,"Nebraska, United States",0,0,0
Nevada,United States,38.3135,-117.0554,8858,417,464,7977,,,0.05238202754572138,0.04707608941070219,"Nevada, United States",0,0,0
New Hampshire,United States,43.4525,-71.5639,4749,256,2954,1539,,,0.6220256896188672,0.05390608549168246,"New Hampshire, United States",0,0,0
New Jersey,United States,40.2989,-74.521,161545,11771,26815,122959,,,0.16599090036831843,0.07286514593456932,"New Jersey, United States",0,0,0
New Mexico,United States,34.8405,-106.2485,8024,367,2888,4769,,,0.35992023928215355,0.04573778664007976,"New Mexico, United States",0,0,0
New York,United States,42.1657,-74.9481,373040,29968,66262,276810,,,0.17762706412180998,0.08033454857387948,"New York, United States",0,0,0
North Carolina,United States,35.6301,-79.8064,30023,961,18860,10202,,,0.6281850581221063,0.03200879325850182,"North Carolina, United States",0,0,0
North Dakota,United States,47.5289,-99.784,2646,65,2127,454,,,0.8038548752834467,0.02456538170823885,"North Dakota, United States",0,0,0
Northern Mariana Islands,United States,15.0979,145.6739,23,2,16,5,,,0.6956521739130435,0.08695652173913043,"Northern Mariana Islands, United States",0,0,0
Ohio,United States,40.3888,-82.7649,36350,2259,0,34091,,,0.0,0.062145804676753784,"Ohio, United States",0,0,0
Oklahoma,United States,35.5653,-96.9289,6692,339,5599,754,,,0.836670651524208,0.05065750149432158,"Oklahoma, United States",0,0,0
Oregon,United States,44.572,-122.0709,4335,157,2164,2014,,,0.4991926182237601,0.03621683967704729,"Oregon, United States",0,0,0
Pennsylvania,United States,40.5908,-77.2098,77225,5667,48838,22720,,,0.632411783748786,0.07338297183554549,"Pennsylvania, United States",0,0,0
Puerto Rico,United States,18.2208,-66.5901,3935,138,0,3797,,,0.0,0.035069885641677255,"Puerto Rico, United States",0,0,0
Rhode Island,United States,41.6809,-71.5118,15112,732,1302,13078,,,0.08615669666490207,0.04843832715722605,"Rhode Island, United States",0,0,0
South Carolina,United States,33.8569,-80.945,12415,501,6976,4938,,,0.561900926298832,0.04035440998791784,"South Carolina, United States",0,0,0
South Dakota,United States,44.2998,-99.4388,5067,62,3990,1015,,,0.7874481941977501,0.012236037102822183,"South Dakota, United States",0,0,0
Tennessee,United States,35.7478,-86.6923,24342,381,15916,8045,,,0.6538493139429792,0.01565195957604141,"Tennessee, United States",0,0,0
Texas,United States,31.0545,-97.5635,67310,1716,44517,21077,,,0.6613727529341851,0.025493983063437826,"Texas, United States",0,0,0
Utah,United States,40.15,-111.8624,10202,113,6319,3770,,,0.6193883552244658,0.011076259556949618,"Utah, United States",0,0,0
Vermont,United States,44.0459,-72.7107,988,55,879,54,,,0.8896761133603239,0.05566801619433198,"Vermont, United States",0,0,0
Virgin Islands,United States,18.3358,-64.8963,70,6,62,2,,,0.8857142857142857,0.08571428571428572,"Virgin Islands, United States",0,0,0
Virginia,United States,37.7693,-78.17,46239,1407,6011,38821,,,0.12999848612643006,0.030428858755595926,"Virginia, United States",0,0,0
Washington,United States,47.4009,-121.4905,22157,1129,0,21028,,,0.0,0.05095455160897233,"Washington, United States",0,0,0
West Virginia,United States,38.4912,-80.9545,2056,78,1341,637,,,0.6522373540856031,0.037937743190661476,"West Virginia, United States",0,0,0
Wisconsin,United States,44.2685,-89.6165,18917,607,12172,6138,,,0.6434424063012105,0.03208754030765978,"Wisconsin, United States",0,0,0
Wyoming,United States,42.756,-107.3025,912,17,667,228,,,0.731359649122807,0.01864035087719298,"Wyoming, United States",0,0,0
